"name"	"description"	"page"
"1815"	"clanigera_homolog_associated_gene_name"	"Long-tailed chinchilla gene name"	"homologs"
"1816"	"clanigera_homolog_ensembl_peptide"	"Long-tailed chinchilla protein or transcript stable ID"	"homologs"
"1817"	"clanigera_homolog_chromosome"	"Long-tailed chinchilla chromosome/scaffold name"	"homologs"
"1818"	"clanigera_homolog_chrom_start"	"Long-tailed chinchilla chromosome/scaffold start (bp)"	"homologs"
"1819"	"clanigera_homolog_chrom_end"	"Long-tailed chinchilla chromosome/scaffold end (bp)"	"homologs"
"1820"	"clanigera_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1821"	"clanigera_homolog_subtype"	"Last common ancestor with Long-tailed chinchilla"	"homologs"
"1822"	"clanigera_homolog_orthology_type"	"Long-tailed chinchilla homology type"	"homologs"
"1823"	"clanigera_homolog_perc_id"	"%id. target Long-tailed chinchilla gene identical to query gene"	"homologs"
"1824"	"clanigera_homolog_perc_id_r1"	"%id. query gene identical to target Long-tailed chinchilla gene"	"homologs"
"1825"	"clanigera_homolog_goc_score"	"Long-tailed chinchilla Gene-order conservation score"	"homologs"
"1826"	"clanigera_homolog_wga_coverage"	"Long-tailed chinchilla Whole-genome alignment coverage"	"homologs"
"1827"	"clanigera_homolog_orthology_confidence"	"Long-tailed chinchilla orthology confidence [0 low, 1 high]"	"homologs"
"1828"	"clumpus_homolog_ensembl_gene"	"Lumpfish gene stable ID"	"homologs"
"1829"	"clumpus_homolog_associated_gene_name"	"Lumpfish gene name"	"homologs"
"1830"	"clumpus_homolog_ensembl_peptide"	"Lumpfish protein or transcript stable ID"	"homologs"
"1831"	"clumpus_homolog_chromosome"	"Lumpfish chromosome/scaffold name"	"homologs"
"1832"	"clumpus_homolog_chrom_start"	"Lumpfish chromosome/scaffold start (bp)"	"homologs"
"1833"	"clumpus_homolog_chrom_end"	"Lumpfish chromosome/scaffold end (bp)"	"homologs"
"1834"	"clumpus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1835"	"clumpus_homolog_subtype"	"Last common ancestor with Lumpfish"	"homologs"
"1836"	"clumpus_homolog_orthology_type"	"Lumpfish homology type"	"homologs"
"1837"	"clumpus_homolog_perc_id"	"%id. target Lumpfish gene identical to query gene"	"homologs"
"1838"	"clumpus_homolog_perc_id_r1"	"%id. query gene identical to target Lumpfish gene"	"homologs"
"1839"	"clumpus_homolog_goc_score"	"Lumpfish Gene-order conservation score"	"homologs"
"1840"	"clumpus_homolog_wga_coverage"	"Lumpfish Whole-genome alignment coverage"	"homologs"
"1841"	"clumpus_homolog_orthology_confidence"	"Lumpfish orthology confidence [0 low, 1 high]"	"homologs"
"1842"	"nbrichardi_homolog_ensembl_gene"	"Lyretail cichlid gene stable ID"	"homologs"
"1843"	"nbrichardi_homolog_associated_gene_name"	"Lyretail cichlid gene name"	"homologs"
"1844"	"nbrichardi_homolog_ensembl_peptide"	"Lyretail cichlid protein or transcript stable ID"	"homologs"
"1845"	"nbrichardi_homolog_chromosome"	"Lyretail cichlid chromosome/scaffold name"	"homologs"
"1846"	"nbrichardi_homolog_chrom_start"	"Lyretail cichlid chromosome/scaffold start (bp)"	"homologs"
"1847"	"nbrichardi_homolog_chrom_end"	"Lyretail cichlid chromosome/scaffold end (bp)"	"homologs"
"1848"	"nbrichardi_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1849"	"nbrichardi_homolog_subtype"	"Last common ancestor with Lyretail cichlid"	"homologs"
"1850"	"nbrichardi_homolog_orthology_type"	"Lyretail cichlid homology type"	"homologs"
"1851"	"nbrichardi_homolog_perc_id"	"%id. target Lyretail cichlid gene identical to query gene"	"homologs"
"1852"	"nbrichardi_homolog_perc_id_r1"	"%id. query gene identical to target Lyretail cichlid gene"	"homologs"
"1853"	"nbrichardi_homolog_goc_score"	"Lyretail cichlid Gene-order conservation score"	"homologs"
"1854"	"nbrichardi_homolog_wga_coverage"	"Lyretail cichlid Whole-genome alignment coverage"	"homologs"
"1855"	"nbrichardi_homolog_orthology_confidence"	"Lyretail cichlid orthology confidence [0 low, 1 high]"	"homologs"
"1856"	"anancymaae_homolog_ensembl_gene"	"Ma's night monkey gene stable ID"	"homologs"
"1857"	"anancymaae_homolog_associated_gene_name"	"Ma's night monkey gene name"	"homologs"
"1858"	"anancymaae_homolog_ensembl_peptide"	"Ma's night monkey protein or transcript stable ID"	"homologs"
"1859"	"anancymaae_homolog_chromosome"	"Ma's night monkey chromosome/scaffold name"	"homologs"
"1860"	"anancymaae_homolog_chrom_start"	"Ma's night monkey chromosome/scaffold start (bp)"	"homologs"
"1861"	"anancymaae_homolog_chrom_end"	"Ma's night monkey chromosome/scaffold end (bp)"	"homologs"
"1862"	"anancymaae_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1863"	"anancymaae_homolog_subtype"	"Last common ancestor with Ma's night monkey"	"homologs"
"1864"	"anancymaae_homolog_orthology_type"	"Ma's night monkey homology type"	"homologs"
"1865"	"anancymaae_homolog_perc_id"	"%id. target Ma's night monkey gene identical to query gene"	"homologs"
"1866"	"anancymaae_homolog_perc_id_r1"	"%id. query gene identical to target Ma's night monkey gene"	"homologs"
"1867"	"anancymaae_homolog_goc_score"	"Ma's night monkey Gene-order conservation score"	"homologs"
"1868"	"anancymaae_homolog_wga_coverage"	"Ma's night monkey Whole-genome alignment coverage"	"homologs"
"1869"	"anancymaae_homolog_orthology_confidence"	"Ma's night monkey orthology confidence [0 low, 1 high]"	"homologs"
"1870"	"mmulatta_homolog_ensembl_gene"	"Macaque gene stable ID"	"homologs"
"1871"	"mmulatta_homolog_associated_gene_name"	"Macaque gene name"	"homologs"
"1872"	"mmulatta_homolog_ensembl_peptide"	"Macaque protein or transcript stable ID"	"homologs"
"1873"	"mmulatta_homolog_chromosome"	"Macaque chromosome/scaffold name"	"homologs"
"1874"	"mmulatta_homolog_chrom_start"	"Macaque chromosome/scaffold start (bp)"	"homologs"
"1875"	"mmulatta_homolog_chrom_end"	"Macaque chromosome/scaffold end (bp)"	"homologs"
"1876"	"mmulatta_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1877"	"mmulatta_homolog_subtype"	"Last common ancestor with Macaque"	"homologs"
"1878"	"mmulatta_homolog_orthology_type"	"Macaque homology type"	"homologs"
"1879"	"mmulatta_homolog_perc_id"	"%id. target Macaque gene identical to query gene"	"homologs"
"1880"	"mmulatta_homolog_perc_id_r1"	"%id. query gene identical to target Macaque gene"	"homologs"
"1881"	"mmulatta_homolog_goc_score"	"Macaque Gene-order conservation score"	"homologs"
"1882"	"mmulatta_homolog_wga_coverage"	"Macaque Whole-genome alignment coverage"	"homologs"
"1883"	"mmulatta_homolog_orthology_confidence"	"Macaque orthology confidence [0 low, 1 high]"	"homologs"
"1884"	"nscutatus_homolog_ensembl_gene"	"Mainland tiger snake gene stable ID"	"homologs"
"1885"	"nscutatus_homolog_associated_gene_name"	"Mainland tiger snake gene name"	"homologs"
"1886"	"nscutatus_homolog_ensembl_peptide"	"Mainland tiger snake protein or transcript stable ID"	"homologs"
"1887"	"nscutatus_homolog_chromosome"	"Mainland tiger snake chromosome/scaffold name"	"homologs"
"1888"	"nscutatus_homolog_chrom_start"	"Mainland tiger snake chromosome/scaffold start (bp)"	"homologs"
"1889"	"nscutatus_homolog_chrom_end"	"Mainland tiger snake chromosome/scaffold end (bp)"	"homologs"
"1890"	"nscutatus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1891"	"nscutatus_homolog_subtype"	"Last common ancestor with Mainland tiger snake"	"homologs"
"1892"	"nscutatus_homolog_orthology_type"	"Mainland tiger snake homology type"	"homologs"
"1893"	"nscutatus_homolog_perc_id"	"%id. target Mainland tiger snake gene identical to query gene"	"homologs"
"1894"	"nscutatus_homolog_perc_id_r1"	"%id. query gene identical to target Mainland tiger snake gene"	"homologs"
"1895"	"nscutatus_homolog_goc_score"	"Mainland tiger snake Gene-order conservation score"	"homologs"
"1896"	"nscutatus_homolog_wga_coverage"	"Mainland tiger snake Whole-genome alignment coverage"	"homologs"
"1897"	"nscutatus_homolog_orthology_confidence"	"Mainland tiger snake orthology confidence [0 low, 1 high]"	"homologs"
"1898"	"pnyererei_homolog_ensembl_gene"	"Makobe Island cichlid gene stable ID"	"homologs"
"1899"	"pnyererei_homolog_associated_gene_name"	"Makobe Island cichlid gene name"	"homologs"
"1900"	"pnyererei_homolog_ensembl_peptide"	"Makobe Island cichlid protein or transcript stable ID"	"homologs"
"1901"	"pnyererei_homolog_chromosome"	"Makobe Island cichlid chromosome/scaffold name"	"homologs"
"1902"	"pnyererei_homolog_chrom_start"	"Makobe Island cichlid chromosome/scaffold start (bp)"	"homologs"
"1903"	"pnyererei_homolog_chrom_end"	"Makobe Island cichlid chromosome/scaffold end (bp)"	"homologs"
"1904"	"pnyererei_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1905"	"pnyererei_homolog_subtype"	"Last common ancestor with Makobe Island cichlid"	"homologs"
"1906"	"pnyererei_homolog_orthology_type"	"Makobe Island cichlid homology type"	"homologs"
"1907"	"pnyererei_homolog_perc_id"	"%id. target Makobe Island cichlid gene identical to query gene"	"homologs"
"1908"	"pnyererei_homolog_perc_id_r1"	"%id. query gene identical to target Makobe Island cichlid gene"	"homologs"
"1909"	"pnyererei_homolog_goc_score"	"Makobe Island cichlid Gene-order conservation score"	"homologs"
"1910"	"pnyererei_homolog_wga_coverage"	"Makobe Island cichlid Whole-genome alignment coverage"	"homologs"
"1911"	"pnyererei_homolog_orthology_confidence"	"Makobe Island cichlid orthology confidence [0 low, 1 high]"	"homologs"
"1912"	"kmarmoratus_homolog_ensembl_gene"	"Mangrove rivulus gene stable ID"	"homologs"
"1913"	"kmarmoratus_homolog_associated_gene_name"	"Mangrove rivulus gene name"	"homologs"
"1914"	"kmarmoratus_homolog_ensembl_peptide"	"Mangrove rivulus protein or transcript stable ID"	"homologs"
"1915"	"kmarmoratus_homolog_chromosome"	"Mangrove rivulus chromosome/scaffold name"	"homologs"
"1916"	"kmarmoratus_homolog_chrom_start"	"Mangrove rivulus chromosome/scaffold start (bp)"	"homologs"
"1917"	"kmarmoratus_homolog_chrom_end"	"Mangrove rivulus chromosome/scaffold end (bp)"	"homologs"
"1918"	"kmarmoratus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1919"	"kmarmoratus_homolog_subtype"	"Last common ancestor with Mangrove rivulus"	"homologs"
"1920"	"kmarmoratus_homolog_orthology_type"	"Mangrove rivulus homology type"	"homologs"
"1921"	"kmarmoratus_homolog_perc_id"	"%id. target Mangrove rivulus gene identical to query gene"	"homologs"
"1922"	"kmarmoratus_homolog_perc_id_r1"	"%id. query gene identical to target Mangrove rivulus gene"	"homologs"
"1923"	"kmarmoratus_homolog_goc_score"	"Mangrove rivulus Gene-order conservation score"	"homologs"
"1924"	"kmarmoratus_homolog_wga_coverage"	"Mangrove rivulus Whole-genome alignment coverage"	"homologs"
"1925"	"kmarmoratus_homolog_orthology_confidence"	"Mangrove rivulus orthology confidence [0 low, 1 high]"	"homologs"
"1926"	"gfortis_homolog_ensembl_gene"	"Medium ground-finch gene stable ID"	"homologs"
"1927"	"gfortis_homolog_associated_gene_name"	"Medium ground-finch gene name"	"homologs"
"1928"	"gfortis_homolog_ensembl_peptide"	"Medium ground-finch protein or transcript stable ID"	"homologs"
"1929"	"gfortis_homolog_chromosome"	"Medium ground-finch chromosome/scaffold name"	"homologs"
"1930"	"gfortis_homolog_chrom_start"	"Medium ground-finch chromosome/scaffold start (bp)"	"homologs"
"1931"	"gfortis_homolog_chrom_end"	"Medium ground-finch chromosome/scaffold end (bp)"	"homologs"
"1932"	"gfortis_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1933"	"gfortis_homolog_subtype"	"Last common ancestor with Medium ground-finch"	"homologs"
"1934"	"gfortis_homolog_orthology_type"	"Medium ground-finch homology type"	"homologs"
"1935"	"gfortis_homolog_perc_id"	"%id. target Medium ground-finch gene identical to query gene"	"homologs"
"1936"	"gfortis_homolog_perc_id_r1"	"%id. query gene identical to target Medium ground-finch gene"	"homologs"
"1937"	"gfortis_homolog_goc_score"	"Medium ground-finch Gene-order conservation score"	"homologs"
"1938"	"gfortis_homolog_wga_coverage"	"Medium ground-finch Whole-genome alignment coverage"	"homologs"
"1939"	"gfortis_homolog_orthology_confidence"	"Medium ground-finch orthology confidence [0 low, 1 high]"	"homologs"
"1940"	"pvampyrus_homolog_ensembl_gene"	"Megabat gene stable ID"	"homologs"
"1941"	"pvampyrus_homolog_associated_gene_name"	"Megabat gene name"	"homologs"
"1942"	"pvampyrus_homolog_ensembl_peptide"	"Megabat protein or transcript stable ID"	"homologs"
"1943"	"pvampyrus_homolog_chromosome"	"Megabat chromosome/scaffold name"	"homologs"
"1944"	"pvampyrus_homolog_chrom_start"	"Megabat chromosome/scaffold start (bp)"	"homologs"
"1945"	"pvampyrus_homolog_chrom_end"	"Megabat chromosome/scaffold end (bp)"	"homologs"
"1946"	"pvampyrus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1947"	"pvampyrus_homolog_subtype"	"Last common ancestor with Megabat"	"homologs"
"1948"	"pvampyrus_homolog_orthology_type"	"Megabat homology type"	"homologs"
"1949"	"pvampyrus_homolog_perc_id"	"%id. target Megabat gene identical to query gene"	"homologs"
"1950"	"pvampyrus_homolog_perc_id_r1"	"%id. query gene identical to target Megabat gene"	"homologs"
"1951"	"pvampyrus_homolog_goc_score"	"Megabat Gene-order conservation score"	"homologs"
"1952"	"pvampyrus_homolog_wga_coverage"	"Megabat Whole-genome alignment coverage"	"homologs"
"1953"	"pvampyrus_homolog_orthology_confidence"	"Megabat orthology confidence [0 low, 1 high]"	"homologs"
"1954"	"amexicanus_homolog_ensembl_gene"	"Mexican tetra gene stable ID"	"homologs"
"1955"	"amexicanus_homolog_associated_gene_name"	"Mexican tetra gene name"	"homologs"
"1956"	"amexicanus_homolog_ensembl_peptide"	"Mexican tetra protein or transcript stable ID"	"homologs"
"1957"	"amexicanus_homolog_chromosome"	"Mexican tetra chromosome/scaffold name"	"homologs"
"1958"	"amexicanus_homolog_chrom_start"	"Mexican tetra chromosome/scaffold start (bp)"	"homologs"
"1959"	"amexicanus_homolog_chrom_end"	"Mexican tetra chromosome/scaffold end (bp)"	"homologs"
"1960"	"amexicanus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1961"	"amexicanus_homolog_subtype"	"Last common ancestor with Mexican tetra"	"homologs"
"1962"	"amexicanus_homolog_orthology_type"	"Mexican tetra homology type"	"homologs"
"1963"	"amexicanus_homolog_perc_id"	"%id. target Mexican tetra gene identical to query gene"	"homologs"
"1964"	"amexicanus_homolog_perc_id_r1"	"%id. query gene identical to target Mexican tetra gene"	"homologs"
"1965"	"amexicanus_homolog_goc_score"	"Mexican tetra Gene-order conservation score"	"homologs"
"1966"	"amexicanus_homolog_wga_coverage"	"Mexican tetra Whole-genome alignment coverage"	"homologs"
"1967"	"amexicanus_homolog_orthology_confidence"	"Mexican tetra orthology confidence [0 low, 1 high]"	"homologs"
"1968"	"mlucifugus_homolog_ensembl_gene"	"Microbat gene stable ID"	"homologs"
"1969"	"mlucifugus_homolog_associated_gene_name"	"Microbat gene name"	"homologs"
"1970"	"mlucifugus_homolog_ensembl_peptide"	"Microbat protein or transcript stable ID"	"homologs"
"1971"	"mlucifugus_homolog_chromosome"	"Microbat chromosome/scaffold name"	"homologs"
"1972"	"mlucifugus_homolog_chrom_start"	"Microbat chromosome/scaffold start (bp)"	"homologs"
"1973"	"mlucifugus_homolog_chrom_end"	"Microbat chromosome/scaffold end (bp)"	"homologs"
"1974"	"mlucifugus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1975"	"mlucifugus_homolog_subtype"	"Last common ancestor with Microbat"	"homologs"
"1976"	"mlucifugus_homolog_orthology_type"	"Microbat homology type"	"homologs"
"1977"	"mlucifugus_homolog_perc_id"	"%id. target Microbat gene identical to query gene"	"homologs"
"1978"	"mlucifugus_homolog_perc_id_r1"	"%id. query gene identical to target Microbat gene"	"homologs"
"1979"	"mlucifugus_homolog_goc_score"	"Microbat Gene-order conservation score"	"homologs"
"1980"	"mlucifugus_homolog_wga_coverage"	"Microbat Whole-genome alignment coverage"	"homologs"
"1981"	"mlucifugus_homolog_orthology_confidence"	"Microbat orthology confidence [0 low, 1 high]"	"homologs"
"1982"	"acitrinellus_homolog_ensembl_gene"	"Midas cichlid gene stable ID"	"homologs"
"1983"	"acitrinellus_homolog_associated_gene_name"	"Midas cichlid gene name"	"homologs"
"1984"	"acitrinellus_homolog_ensembl_peptide"	"Midas cichlid protein or transcript stable ID"	"homologs"
"1985"	"acitrinellus_homolog_chromosome"	"Midas cichlid chromosome/scaffold name"	"homologs"
"1986"	"acitrinellus_homolog_chrom_start"	"Midas cichlid chromosome/scaffold start (bp)"	"homologs"
"1987"	"acitrinellus_homolog_chrom_end"	"Midas cichlid chromosome/scaffold end (bp)"	"homologs"
"1988"	"acitrinellus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"1989"	"acitrinellus_homolog_subtype"	"Last common ancestor with Midas cichlid"	"homologs"
"1990"	"acitrinellus_homolog_orthology_type"	"Midas cichlid homology type"	"homologs"
"1991"	"acitrinellus_homolog_perc_id"	"%id. target Midas cichlid gene identical to query gene"	"homologs"
"1992"	"acitrinellus_homolog_perc_id_r1"	"%id. query gene identical to target Midas cichlid gene"	"homologs"
"1993"	"acitrinellus_homolog_goc_score"	"Midas cichlid Gene-order conservation score"	"homologs"
"1994"	"acitrinellus_homolog_wga_coverage"	"Midas cichlid Whole-genome alignment coverage"	"homologs"
"1995"	"acitrinellus_homolog_orthology_confidence"	"Midas cichlid orthology confidence [0 low, 1 high]"	"homologs"
"1996"	"xcouchianus_homolog_ensembl_gene"	"Monterrey platyfish gene stable ID"	"homologs"
"1997"	"xcouchianus_homolog_associated_gene_name"	"Monterrey platyfish gene name"	"homologs"
"1998"	"xcouchianus_homolog_ensembl_peptide"	"Monterrey platyfish protein or transcript stable ID"	"homologs"
"1999"	"xcouchianus_homolog_chromosome"	"Monterrey platyfish chromosome/scaffold name"	"homologs"
"2000"	"xcouchianus_homolog_chrom_start"	"Monterrey platyfish chromosome/scaffold start (bp)"	"homologs"
"2001"	"xcouchianus_homolog_chrom_end"	"Monterrey platyfish chromosome/scaffold end (bp)"	"homologs"
"2002"	"xcouchianus_homolog_canonical_transcript_protein"	"Query protein or transcript ID"	"homologs"
"2003"	"xcouchianus_homolog_subtype"	"Last common ancestor with Monterrey platyfish"	"homologs"
